review_id,restaurant_name,review_date,username,review_title,review_rating,review_text
351858935,Sushi 81,2016-02-29,K7225WBjuancarlosm,Sushi rico a buen precio.,5,"Hacen sushi PARA RECOGER, esta muy rico y viene cantidad. Puedes hacer tus propias combinaciones y el precio es de lo mejor. Recomendable."
351012617,Sushi 81,2016-02-26,Ana C,Sushi barato y de calidad,5,"Sushi para llevar elaborado en el momento, a la carta o a elección propia de ingredientes. Son trozos bastante grandes, generosos de ingredientes y de muy buena calidad, acompañados además de un botecito de soja que te regalan, más que suficiente por cada rollo de ocho makis. Demás salsas riquísimas y por un precio irrisorio. Venden también un arroz al curry buenísimo. Cuidan mucho la higiene y tienen un trato estupendo con el público, los trabajadores son todos muy simpáticos. Yo he ido varias veces ya y es cien por cien recomendable."
350072473,Sushi 81,2016-02-22,JoseAtienza75,Sushi para llevar a buen precio,4,"Restaurante donde casi exclusivamente venden sushi, a la carta, tu eliges los ingredientes combinándolos como más te apetezca. Muy buena calidad, sabor y a un precio muy competitivo.Recomendable pedir antes por teléfono porque suele haber cola de espera.Dan poca salsa de soja, es uno de los pocos inconvenientes."
349766737,Sushi 81,2016-02-21,JavierG1249,poca soja,3,me da pena que con lo bueno que estan no cuiden esos pequeños detalles.............................otra veces no ha habido problemas pero hoy no se que ha pasado.
347562407,Sushi 81,2016-02-14,maychulis,Personal muy borde,1,"Hemos ido por primera vez para pedir y nadie nos ha explicado nada, ni se han ofrecido a explicarnos. Cuando me he quejado por no entender como iban los tamaños, uno de los cocineros se ha limitado a señalarme con un dedo el tamaño de las piezas. ¡No vuelvo!"
347202079,Sushi 81,2016-02-12,paolaolivera,De mas a menos,3,"El trato deja mucho que desear agradable, soy cliente habitual y esta yendo a peor. tardan entre hora y hora y media para ir a recogerlo y no te lo dicen de buena manera..si lo quieres si no pues nada, literalemnte, creo que es el tipico sitio, que en cuanto le va bien se despreocupa y es una pena porque eso hace que pierda clientela,espero habran otro y les haga algo de competencia asi no se despreocupan."
346404462,Sushi 81,2016-02-09,auroramr17,Vicio puro ,5,"En una palabra: VICIODesde que lo abrieron voy 1 o 2 veces a la semana... Me encanta el sushi en general y este en particular, la posibilidad de confeccionarlos a tu gusto, la calidad del producto, la presentación, el trato, la rapidez, el precio y por supuesto lo cerca que me coge de casa!❤ ❤"
344439450,Sushi 81,2016-02-02,940h_ctorl,Gran calidad a mejor precio.,5,"Sin duda de los mejores makis de Sevilla. Soy muy aficionado a los shushis y makis y dí con este sitio y desde entonces no fallo. Aquí sólo se sirven makis a un precio medio de 4€ las 8 piezas, que tienen un buen tamaño.Los makis se pueden pedir con unos ingredientes ya establecidos o a tu gusto y los sirven bien presentados y envasados, ya que el estilo del establecimiento es take away.Es mejor llamar y encargar para recoger, ya que suelen estar hasta arriba y si se piden directamente en el mostrador pueden tardar alrededor de 30 minutos en dártelos."
340169293,Sushi 81,2016-01-15,victoriab47,A medida. Bueno y barato,5,"La primera pista de confianza en este local fue ver a personas japonesas comprando allí. Sus precios rondan los 4.00 euros / 8 piezas, cifras muuuy competitivas cuando hablamos de sushi. Sólo sirven eso y su servicio es take away, muy rápido por cierto aunque lo ideal es llamar y recoger. Totalmente recomendable. Tienen dos locales, uno cerca de Santa Justa y otro en Triana. He probado en los dos y ninguno desmerece al otro."
337986478,Sushi 81,2016-01-06,VictorFdezDguez84,Sushi calidad-precio muy bueno,4,"Sushi bastante bien preparado. Arroz en su punto de coccion y aderezo suave. Ingredientes frescos y de calidad. Muy buen precio para la calidad que ofrecen. Makis de muy buen tamaño y relleno correctamente. El servicio suele ser rapido teniendo en cuenta la preparaciòn que conlleva. Como único aspecto a mejorar, alguna vez el maki le falta prensado, pero logico teniendo en cuenta la preparaciòn y velocidad que conlleva. El empaque es perfecto termosellado y la salsa de soja que entregan muy buena."
337468560,Sushi 81,2016-01-05,tache91,Los mejores makis que conozco en Sevilla,4,"Pedimos para recoger en el local muy a menudo. Especializados en makis, muchas variedades y una relación calidad precio extraordinaria. Muy muy recomendable."
336126169,Sushi 81,2015-12-31,Ludi A,Makis riquisimo,5,Me encanta este lugar. Porque los malos están riquísimo y porque puedes realizar tu propios makis. Es uno de lo mejores sitios de sushi para llevar que conozco. Merece la pena comprar los makis en sushi 81.
329937552,Sushi 81,2015-11-30,TrusT1982,Un sushi diferente a muy buen precio,4,"Los más puristas de la cocina japonesa dirían que lo que aquí sirven no es sushi...y creo no les faltaría razón (queso filadelfia, etc..). Pero lo cierto es que los rollitos de arroz que hacen están muy buenos, ofrecen una amplia variedad y a muy buen precio. Me gusta."
327849149,Sushi 81,2015-11-19,Paola L,"Buen precio, buen sabor.",4,"Me gusta mucho este lugar de sushi para llevar, el precio es excelente pero sin sacrificar en calidad. Personalmente me gusta mucho el sabor, los makis que ya vienen seleccionados están muy buenos, pero además te puedes crear tú los tuyos propios por el mismo precio prácticamente. Lo único que echo de menos es que aumentaran y no pusieran solo makis :) aunque la verdad es que de sushi es lo que más me gusta pero estaría bien. Por el resto lugar muy recomendable!!!!!"
327544694,Sushi 81,2015-11-18,N1789AWmarta,Muy buena opción,4,Pides por teléfono y lo recoges en 10 minutos. Eliges los ingredientes o bien las sugerencias de la carta y tienen mucha variedad. Excelente relación calidad precio y con la comodidad de poder tomarlo en casa.
323439451,Sushi 81,2015-10-31,VivoenSevilla1981,"Sushi a medida, muy bueno y barato",5,"Se trata de un local que en unos 30 - 40 minutos elabora el sushi a medida o bien eliges las combinaciones recomendadas de la carta. Es sushi hecho sobre la marcha, por lo que el arroz no está seco, sino en su punto.La calidad del pescado es buena, sin olores desagradables.No entregan a domicilio ni tampoco tienen mesas para comer allí, solo encargar, recoger y llevar.Cada rollo tiene 8 trozos. Eso significa que compras el rollo y no puedes elegir cada unidad de un sabor.Totalmente recomendable."
317587239,Sushi 81,2015-10-10,Lucia V,Muy buena relación calidad precio,5,Hace tiempo que en Sevilla no probaba un sushi tan bueno. Suficiente variedad como para ir con frecuencia.El trato inmejorable y el servicio excelente. Pides por teléfono y lo tienen a la hora que solicites.
307266176,Sushi 81,2015-09-05,Manuel y,Bueno y barato,5,"Sushi por encargo que puedes elegir de la carta o confeccionar uno tú mismo, el mejor sushi para llevar que he probado sin duda alguna y uno de los mejores si los comparamos con restaurantes, trato al cliente muy bueno, limpio y organizado, muy recomendable, hay que llamar con antelación ya que lo hacen al momento y suele tardar 30 minutos mínimo, y qué decir del precio, el rollo a 4€ (8 piezas) relación calidad precio insuperable. Muy recomendable para los amantes del sushi ya que es lo único que venden."
305008503,Sushi 81,2015-08-30,Enrique1235,A medida,5,No hay semana que falle. Rolls a gusto de cada uno. Insuperable relación calidad/precio. Cómodo. Higiénico y limpio.
304005697,Sushi 81,2015-08-27,magti,Buenísimo y rápido ,5,"Perfecta opción si vas con prisa, si quieres algo bueno y barato o si vas a coger un tren y quieres llevarlo.Mucha variedad y genial de precio!Muy ricos los makis! "
303621282,Sushi 81,2015-08-26,Alienabis,Los mejores Makis de Triana,5,"Suelo ir habitualmente a comprar makis para llevar, mis preferidos son el de salmon (1), el de gamba (3) y el de atun (12) deliciosos, todo muy limpio y a un precio inmejorable. Totalmente recomendable eso si, si quieres pedir mejor llama por teléfono y ellos te diran cuando recogerlos, sino puede que tengas que esperar un buen rato en el local."
299344937,Sushi 81,2015-08-14,an2niojos_b,Calidad precio muy buena,4,"Pedí dos makis que son 8 unidades cada y me costo 8.10€,es una buena ración de sushi para una persona ,y estaba muy bueno,por ponerle un pero el alga nori estaba un poco mas dura de la cuenta ,pero por el precio que se paga esta súper bien,no hay sushi a ese precio en Sevilla."
293984490,Sushi 81,2015-07-30,MarSan85,Para repetir!!!!!,4,"Nosotros lo probamos anoche por primera vez, nos encantó, son amabilisimos y te explican todo, fiaros de sus recomendaciones, están buenísimas."
288067128,Sushi 81,2015-07-12,davidfr2015,Están buenísimos!!,4,"Han abierto recientemente otro local en la c/ San Juan Bosco. (Muy cerca de la estación de Santa Justa).El makisushi que elaboran está buenísimo. Hay distintas combinaciones recomendadas para degustar.Yo me decanté por el 1,3,7 y 12. Me quedé realmente encantado. Están buenísimos!!!"
283536689,Sushi 81,2015-06-28,AmaliaAM,Mi opcion para comer sushi,5,Es el mejor take away de sushi de todos. Minimo dos veces al mes voy a pedir mis makis favoritos y a disfrutar en casa. La relacion calidad/precio es la mejor de Sevilla.
273612830,Sushi 81,2015-05-21,Carmen G,Buenisimo me encantó ,5,"Buenisimo me encantó y voy a repetir seguro, lo conocí por mi hermana que es una fanática del suchi y siempre trae a casa y es barato y buena calidad."
271511463,Sushi 81,2015-05-12,patriciabN9719GV,Estupendos Rolls para llevar,5,"Estupendos makis y rolls muy bien elaborados, con gran sabor. Son para llevar, lo mejor es llamar antes y encargarlos, en cuanto al precio es inigualable en todo Sevilla.Totalmente recomendable."
345646790,Sushi 81,2016-02-07,Cashorcredit,,5,
683406126,Iki,NA,mariadelasmercedese,Restaurante de 10,5,"Me ha gustado mucho, la comida está muy bien cocinada, muy rica y no tardan en servirla. No hay carta de bebidas pero hay gran variedad de estas y de comida.Los camareros son muy atentos y te tratan muy bien y con respeto."
682466421,Iki,NA,MacarenaRecio,Excelente calidad y sabores impresionantes,5,"Ya son un par de veces las que he visitado este restaurante, y la verdad es que estoy encantada! Muy buena calidad en todos los productos, excelente presentación y mejor sabor! Ya es oficialmente mi mejor japo de Sevilla. No es barato, pero la relación calidad precio es muy buena. Deseando volver!"
679458590,Iki,NA,MARTILaGarriga,Bastante bueno,4,"El local es muy elegante, pequeño, con poca luz pero agradable. Todo lo que probamos estaba muy bien pero faltaba algo para llegar a ser excelente...., por ejemplo, los uramakis demasiado pequeños, y lo mejor, los nigiris !!!Perfecto para ir de vez en cuando a cenar en ambiente tranquilo y amable."
678575359,Iki,NA,EmilioManue,Magnifico ,5,"El mejor japonés de Sevilla, algo caro, pero una ocasión especial, merece la pena. El trato inmejorable, te recomiendan y si te dejas aconsejar, aciertas seguro. "
678338954,Iki,NA,Beatrizja,Mi nuevo mejor japonés,5,"Me ha encantado, la calidad, la presentación, el sabor, la atención ninguno defrauda , no es barato pero la relación precio calidad es adecuado. En mi opinión ha pasado a ser el mejor japonés de Sevilla"
674700684,Iki,2019-05-18,lavieenrose30,Me encanta ,4,"Recomiendo altamente IKI: el sitio es pequeño pero muy acogedor, el servicio es excelente y la comida está exquisita. LoMejor el sushi de buey con huevo de codorniz y las ostras. La primera vez que fui me gustó pero cada vez que voy me gusta más. Un acierto!! "
673464698,Iki,2019-05-12,embaro,"Deplorable...cuando la ""cosmetica"" y las malas formas reinan sobre el buen hacer",1,"Para los que somos amantes de la cocina japonesa la visita al IKKI en Sevilla, avendida Luis de Morales junto al hotel, no puede ser mas decepcionante. No esperes una experiencia gastronomica como en 99Sushi, Kabuki o, por no seguir mencionando otros, un Shikku... excepto en el precio. Mientras que los platos llegan tarde, en el orden equivocado y las bebidas calientes tienes que soportar al dueño, en la barra, criticando a sus comensales a voz partida por requerir lo basico de un restaurante, bebidas bien servidas, temperatura adecuada, copas limpias, poder pagar con cualquier tarjeta, etc, etc, etc...lamentable...un querer y no poder a ""precio de oro"". Totalmente desaconsejable."
672709935,Iki,2019-05-09,merserdelcas,El mejor japonés de Sevilla,5,"Ayer tuve la oportunidad de conocer Iki. Ambiente agradable, muy buen servicio pero sobre todo gran calidad en la comida. Una materia prima impecable acompañada de buenas elaboraciones."
667708872,Iki,2019-04-19,Rodrigo_bejarano,Sorprendido,4,"Tenía el hotel justo al lado de este pequeño restaurante y cada vez que pasaba me llamaba la atención, hasta que entre a cenar y lástima no haberlo hecho antes. Para mi la mejor experiencia fue cenar en barra y no pedir, si no dejar que me aconsejaran sobre qué y cómo comer. SORPRENDENTE!!"
667704938,Iki,2019-04-19,JESUSLAMAR,Nunca defrauda ,5,"Ideal para una ocasión especial. Materia prima excepcional, mimo en las elaboraciones, y un ambiente relajado y elegante. Sin duda, una experiencia distinta y 100% aconsejable. Repetiremos!!!!!"
667351808,Iki,2019-04-18,556victorz,Cocina japonesa de fusión,3,"En mi deambular por la cocina asiática buscando nuevos sabores recalo en Iki, restaurante japonés-fusión muy agradable, cocina de calidad y muy buena atención. Con todos estos ingredientes cocinan un precio muy caro para ""exiguas raciones"". La la presentación y cantidad del Teppanyaky de buey con patatas violet??? no tenían nada que ver con las fotografías de otros viajeros que aparecen en esta página, fotografías por la que elegimos el plato. Tomamos unos Edamames, un Teppanyaky de buey ( cuatro pequeñas piezas), dos pequeños Nigiris de vieiras, un Hosomaki de atún y espárragos trigueros???, dos postres y bebidas por 84 € + propina dos personas.Sigo manteniendo que pagamos muy caro los adornos de los platos.Sitio para snobs que no les importe pagar por platos bien presentados con poca cantidad de comida.No volveré, mis amigos tampoco."
666081413,Iki,2019-04-13,jlsb1952,Mejor japonés de Sevilla,5,"Es un auténtico japonés, en decoración, comida y cocineros. Es pequeño pero muy acogedor, un servicio magnífico. En cuanto a la comida, fantástica. La preparan frente a ti y es de una calidad inmejorable. 100% recomendable. Las ostras preparadas son una delicia y la variedad de pescados muy buena y el arroz, de 10"
662301340,Iki,2019-03-30,jmpalmaesc,Una referencia en sevilla,4,"Para nosotros, tanto Matsuri como Iki representan las dos mejores opciones en Sevilla si quieres comer comida japonesa de verdad aunque con alguna influencia de este lado del mundo. Calidad altísima, de las ostras te puedes comer una docena sin pestañear. Sashimi brutal y en general todo muy rico. Servicio top y ambiente agradable. Seguiremos yendo a pesar de tener un maki con Camembert (somos un poco puristas para eso!!). "
661920739,Iki,2019-03-28,mariagaliardo,UN AUTÉNTICO ESPECTÁCULO,5,"100% recomendable!!! El mejor japonés de Sevilla sin lugar a dudas, empezando por la atención de todas las personas que allí trabajan y terminando por la increíble calidad de los platos. Volveremos!!! Javier, el metre, un encanto que nos trato de 10."
660550401,Iki,2019-03-23,olgapY3580PW,Para ocasiones especiales,4,"Me habían recomendado el restaurante y la verdad es que todo está espectacular. La decoración y la atención son de 10. El sushi es de los mejores de Sevilla claramente. La única pega es el precio, que te prohíbe disfrutar del lugar todas las veces que te gustaría. "
660376491,Iki,2019-03-22,alicia m,Por fin un Japonés en Sevilla,4,"Muy aficionada a la comida japonesa y siendo la primera visita, he de decir que destaca por encima de los escasos restaurantes japoneses que hay en Sevilla. La sensación al llegar es muy buena, la decoración es bonita y el lugar acogedor. El servicio es agradable. Entrando en materia, la comida está hecha al capricho español, es decir, todo va a gustar a todos."
658504559,Iki,2019-03-14,771matildez,Exquisito ,4,"Magnifica comida. Sabores suaves y presentación delicada. Aunque los platos son pequeños está todo delicioso. Un poco caro, pero desde luego se va a degustar. "
656167951,Iki,2019-03-03,cristinav600,Muy bueno/Muy caro,4,"El sitio es pequeño,tiene una barra y detrás dónde preparan la comida,a la vista y muy oriental.Y consta de pocas mesas.Para mi esto le da un encanto y una exclusividad que me gusta.La carta no es muy extensa,nosotros hemos pedido tepanyaki de ternera (que los he probado mejores);maki de salmón y queso espectacular (7 piezas),shashimi de atún,maki de ceviche,y tempura de langosta y setas (6 trozos de tempura,3 de setas y otros 3 de langosta);en general estaba todo exquisito pero las cantidades (sobre todo la tempura)me han parecido escasísimas para el precio (21 euros).La verdad es que sales con hambre o sin nómina.Aunque repito que la comida ha sido de 10."
652262910,Iki,2019-02-14,Lorena A,Experiencia,5,"Estuvimos ayer con mi pareja, nos encanta probar sitios nuevos. El local es pequeño pero nos habia llamado la atención desde la primera vez que pasamos, la persona que nos atendió correcta y atenta y la encargada también, gracias.El mejor sashimi de atún que hemos probado, el emplatado era tan bonito que daba pena comerselo, despues probamos pez mantequilla(no frio, perdon no recuerdo el nombre exacto, estaba en la parte de platos calientes), acompañado de arroz y una sopa de chocolate blanco de postre.Para nosotros una EXPERIENCIA, así en mayusculas, de lo único que me arrepiento de no haberme sentado en la barra jeje.30€ por persona."
652114668,Iki,2019-02-13,Sargoth,La cantidad/precio que he probado en un japonés,2,"Los platos son muy pequeños para los precios inflados que tienen. Esta rica, eso sí. Las bebidas a casi 4 euros la cerveza o botellita de agua. Carisimo. Los de la mesa de al lado pusieron una reclamación por el plato de bacalao que le sirvieron. "
651719252,Iki,2019-02-12,Saragalana,Japón en Sevilla.,5,"El mejor japo de Sevilla sin duda, el nigiri de pez mantequilla y el de buey con huevo de codorniz son increíbles, desde que lo probé no he cambiado."
651566130,Iki,2019-02-11,susvegsan,Caro y nada del otro mundo ,2,Visité este restaurante con mi pareja el pasado viernes y no nos gustó nada. El servicio estaba bastante desbordado porque el local estaba lleno pero lo peor fue el altísimo precio de todos los platos y la poquísima cantidad que sirven en estos. Es cierto que la materia prima es bastante buena pero no nos pareció que los sabores fueran nada novedosos ni nos sorprendieran. Probamos 3 cosas y pedimos 3 cervezas y la cuenta fue de casi 40 euros por persona. Creo que es excesivo. No volveremos 
650159743,Iki,2019-02-04,F4628XDvanessar,Excelente restaurante japonés en Sevilla,5,"Un lugar muy bien puesto y con una atencion excelente. Toda la comida exquisita. Imperdible el tataki de buey, los niguiri de pez limón, combinados de sushi muy originales y delicados. Precio alto pero merece la pena pasar un buen rato probando sus platos y atendiendo a las buenas recomendaciones de su personal."
650038554,Iki,2019-02-04,Y8477KQjorged,Nada acogedor y caro,3,"La comida no está mal (manifiestamente mejorable), pero en el precio se pasan un poco. Japoneses en Sevilla los hay mejores, como el MItsuri de la Alameda. El trato frío (los camareros no entienden ni papa), el local apretado y sin encanto. Creo que está hecho para el guiri que pernocta en los Lebreros. No lo recomiendo si lo que quieres es un sito agradable para comer, pero insisto, la comida está pasable, de lo mejor de Sevilla."
649962032,Iki,2019-02-03,Luisurr,Muy recomendable,5,"De todos los que conozco, el mejor japonés de Sevilla. Espectaculares la ensalada de bogavante y las ostras.Trato muy amable."
649352600,Iki,2019-01-31,Almudena B,Simplemente ESPECTACULAR,5,"Restaurante acogedor y muy elegante. El personal muy atento en todo momento y agradables. En cuanto a la comida, no sé con cuál de todos los platos que probamos me quedaría, pero el que me dejó sin palbras y repetí... la ostra en tempura. Todo estaba riquísimo. El mes que viene vuelvo a Sevilla y repito seguro"
648283132,Iki,2019-01-26,José Mª A,La comida Japonesa existe en Sevilla,4,"Nada más entrar ya te sientes como en casa. Acogedor recibimiento. posibilidad de mesas o en la barra disfrutando de las habilidades de los cocineros. Por cierto ni un olor raro, no humos y sin ruidos. La carta amplísima, he ido ya más de cinco veces y siempre hay algo nuevo. Calidad, excelente presentacion y lo mejor la combinación de sabores. Una delicia. Tengo que reconocer que no era aficionado a la comida japonesa, pero aquí he disfrutado de lo lindo.Un solo pero, el vino blanco se debería servir algo mas frio.(Gusto personal). Los postre tambien para disfrutar, esquisitos."
645034755,Iki,2019-01-10,InigoMan,El mejor japonés de Sevilla,5,"Voy con frecuencia al sitio desde que abrió hace ahora un año porque ya era cliente del otro restaurante que tienen en La Alameda de Hércules llamado Matsuri, al que este supera en mucho. Es sin duda mi restaurante favorito por su calidad de producto, la decoración y el trato. Dado que todo el sushi lo elaboran sobre la marcha y es sofisticado, la entrega de cada plato va despacio, pero es tal la diferencia y personalidad de cada uno de ellos, que merece la pena la espera saboreando un buen vino de la amplia bodega de que dispone.El arroz es perfecto en su textura, sabor y pequeño tamaño; y el corte del pescado es de un grosor generoso, permitiendo tomar protagonismo a éste frente al arroz.Suelo pedir vino albariño La Mar de bodegas Terras Gauda, cuyo toque mineral completa la experiencia y la convierte en excepcional."
644317228,Iki,2019-01-07,TOSIRIA,Gran Restaurante Japonés,5,"Comimos de casualidad en este restaurante al estar al lado del hotel en el que nos alojábamos en Sevilla, el Meliá Lebreros, y nos encantó. Comida de calidad, con una cuidada presentacion y elaboración, personal amable y muy atento. El local es pequeño, pero muy coqueto y puedes observar como preparan la comida en directo. Muy buena relación calidad - precio."
644040169,Iki,2019-01-06,semperomnis,Día de reyes magos en Sevilla,4,"IKI ha sido un gran descubrimiento en Sevilla, nos encanta la comida japonesa y decidimos ir sin reserva el día de reyes...estaba hasta arriba de gente a las 15:30 aún así nos pidieron esperar y nos atendieron en la barra, cosa que nos encanta...empezamos con unas ostras...lo que siguió lo podría describir como una sucesión de magníficos bocados de sashimi, uromakis, gunkans y tempura a cual mejor...IKI brilla con luz propia y es nuestro restaurante japonés de referencia en Sevilla a partir de ahora!!"
641702578,Iki,2018-12-27,Angela R,"Comida expectacular, ""sorprendente"" la experiencia y la cuenta",3,"Nada más entramos en IKI Sevilla, me sorprendió la decoración y el trato amable (quizá excesivo) de los camareros. Llegamos a las 15:20, y una vez sentados y con la bebida pedida nos avisan de que cierran cocina a las 15:30 (¿en sevilla? ¿a las 15:30? si a esa hora estamos empezando con la cervecita,...) Tuvimos que tomar una rápida decisión acerca de lo que queríamos comer. Por suerte, la comida espectacular. (nota (-): si pides adamame no te ponen aperitivo y si no lo pides, te lo ponen ¿?) A la hora de pedir la cuenta íbamos avisados de sus elevados precios, que teniendo en cuenta la calidad de la comida, estábamos dispuestos a pagarlo, sin embargo la sorpresa llegó desglosada en forma de IVA. Tuvieron la consideración de imputarnos el IVA de una copa de vino y una cerveza al 21% (4.75€ y 3.75€ respectivamente). Cuando solicitamos una explicación, la camerera muy amablemente nos comunicó iva-alcohol-21. No estoy contenta con esta postura pero tampoco reclamé por el poco efecto que tendría en el precio final de mi cuenta. (aprox 70 centimos)"
639120485,Iki,2018-12-12,Fagund0,"Posiblemete, el mejor japonés de Sevilla",5,"Lo primero de este restaurante es que es muy caro. No es que se tire el dinero, pero es muy caro. Ahora bien, todo está espectacular. Todos los sushis, nigiris y demás son una fiesta, la pata de cangrejo es un espectaculo... No sé, siempre que vas a un japonés pides lo mismo, pero aquí no, aquí lo pides todo. Yo ya he vuelto y volveré otra vez."
637324127,Iki,2018-12-03,carmensP2640RR,Exquisito. Gran nivel,5,"Un japonés exquisito en Nervion, decorado con gusto y con un servicio atento y agradable.La tempura de cangrejo y shitake nos encantó, los maquis estaban exquisitos pero el premio fue para él niguiri de vieira.Los postres también están por encima de la media tanto el helado de mango como la sopa de chocolate blanco.La relación calidad precio muy adecuada."
635415250,Iki,2018-11-24,Aída L,Riquísimo,5,"Japonés de muy buena calidad, buenísima presentación en sus platos y los camareros muy atentos y educados."
635390325,Iki,2018-11-24,feralvrom,Prefiero matsuri,1,"El restaurante no está mal, quizás algo caro para el producto que sirven. La atención perfecta. El entorno sofisticado aunque la acústica algo mala. Mención especial al jefe de sala, un impresentable que no se bien si es que llega a su servicio pasado o que. A la entrada deja claro q el manda allí, ni saluda, ni nada de nada. Luego se dedica a gritar y amenazar al camarero (q lo haga bien o mal, no es excusa para ese trato). Al sitio Le falta alma, amor y cariño. Se corrige en privado, se felicita en público a eso se Le llama educación. Un buen profesional a veces no es suficiente. Y en este sitio hay buenos profesionales pero en manos de un tirano. Yo de momento no vuelvo."
634921387,Iki,2018-11-21,R9516XOfernandoa,Fantasía Oriental,5,Encanto su carta de vinos profesionalidad platos y un trato exquisito pero dónde de verdad me ganaron fue con los postres
632560574,Iki,2018-11-11,M202VHangelav,Me ha parecido magnifico,5,He estado celebrando mi cumpleaños con una amiga. La experiencia ha sido maravillosa. Hemos comido fenomenal. Nada pesado. Las gyosas magníficas. Todo estupendo. Para repetir!!
631539202,Iki,2018-11-07,Viajes55Sevilla,TOQUE JAPONÉS,5,"Aunque la carta es corta con respecto a lo extensa de la gastronomía nipona y faltarían algunos platos imprescindibles, es un sitio para ir a comer platos de toque japonés.Un servicio cuidado, un local con un ambiente y decoración perfectos, te ayudan a pasar una buena velada.Carta de vinos corta, pero con referencias diferentes a las clásicas.Un restaurante a tener en cuenta"
631213742,Iki,2018-11-06,Bayakoko75,"Sabor increíble, precio elevado",4,"La primera vez que vi IKI bajo el Hotel Meliá Lebreros me llamó muchísimo la atención: bien decorado con buen ambiente y una carta que parecía interesante pero algo cara. Así pues, en cuanto tuve ocasión de ir aproveché, pues la pinta, como comento, es genial.He de decir que no me defraudó en absoluto, sinceramente uno de sus nigiris es el mejor sushi que he probado jamás; una auténtica explosión de sabor que merece la pena probar, al menos, una vez en la vida. El resto de sushi (makis) muy ricos también, con muy buen sabor, por encima de la media. Algo frío me dejó el tataki de atún, que aún estando muy bueno, no me pareció a la altura del precio que se paga por él.La atención por parte del maitre fue fabulosa, no así tanto como la de la chica de la puerta que atiende las reservas, que se negaba al principio a ofrecernos una mesa sin reserva (es recomendable reservar). Una experiencia increíble que, eso sí, duele algo en el bolsillo, pues el precio medio por comensal es de unos 35-40€."
631161608,Iki,2018-11-06,Danilunar,Riquísimo ,5,"Fuimos mi novio y yo a cenar un sábado, el sushi y las gyozas riquísimas! Sitio acogedor y todos los platos muy bien presentados, volveremos! "
627585067,Iki,2018-10-23,Jorge l,Por fin un japonés que no parece un chino en nervion,4,"Fiándonos que eran los mismos dueños del que para nosotros es el mejor restaurante japonés de la ciudad (y que no dire aquí el nombre) nos animamos a probarlo. El local es acogedor aúnque no demasiado grande, la comida nos gustó bastante aunque se echa en falta productos más típicos...podríamos decir que lo han europeizado un poco ya que todavía hay mucho desconocimiento de esta cultura en la ciudad. El trato bastante bueno "
624203144,Iki,2018-10-12,belenmay,El mejor Japo de Sevilla,5,"Sin duda para mí es el mejor japonés de Sevilla. Está claro que no es un sitio para comer muchísimo, no es barato, pero la calidad de la comida y la originalidad de los platos es espectacular. Para mí lo mejor el Tataki de buey. Si te puedes dar un capricho de vez en cuando y te gusta la comida japonesa, Iki es el sitio "
622218385,Iki,2018-10-04,atjaen,Defraudados,2,"No nos ha gustado nada.Me encontré una uña en un plato.La chica que nos sirvió no entendió que era un entrante para compartir y un principal para cada uno y hasta que yo no termine no le trajeron a mi marido su plato (pese a que lo reclamamos) Nos quedamos con muchísima hambre y con una copa de vino y un refresco y sin postre hemos pagado 65 euros, un desfase para no cenar ni bien ni mucho ni limpio "
621667353,Iki,2018-10-03,juanlumadrid2015,Muy bueno,4,"No soy experto en cocina japonesa, pero me gustó bastante. Mis compañeros que saben más que yo de este tipo de cocina, lo valoraron muy bien"
615548009,Iki,2018-09-10,Tarti,Una experiencia para el paladar,4,"A mi mujer le encanta la comida asiática, y no pierde la oportunidad para conocer nuevos lugares donde probar este tipo de comida.Le hablaron del restaurante IKI, cerca del Hotel Meliá Los Lebrero, así que allá fuimos a almorzar.IKI está en un local pequeñito, sirven comidas para no más de 8-10 mesas y luego una barra donde puedes comer también. En todo momento ves a los cocineros preparar la comida.La atención es exquisita.La comida también. Me quedo con la entrada de alubias cocidas, muy original. Y el sushi. El precio es acorde a este tipo de comida y servicio. Repetiremos seguro."
613928622,Iki,2018-09-04,korgancrespo,Excelencia,5,"Restaurante japonés del mismo dueño del Matsuri, ubicado en el hotel Los Lebreros. Decorado con sumo detalle y con la cocina abierta, el local es espectacular.Tienen una buena carta de vinos con mucha variedad. Y respecto a la comida, excelencia. Pedimos ostras con yuzu, urumaki de cigala, maki de ceviche y nigiris de pez mantequilla con trufa, de vieira con foie y de rodaballo con nabo y yuzu. De postre, helado de té matcha. Todo de 10 y con una presentación de alto nivel. Es caro, pero lo merece."
609346290,Iki,2018-08-22,AlvaroConso,Increíble ,5,"Sin duda un restaurante de muy alta calidad, una experiencia única y totalmente recomendable. Hemos repetido y lo seguiremos haciendo. "
606870912,Iki,2018-08-15,jpresedo,Decepcionante,1,Para empezar solo tienen una marca de cerveza. En cualquier japones hay varias. El sashimi cortado muy grueso y basto. Las raciones escasas. Muy poca calidad de materia prima. En absoluto recomendable
601590682,Iki,2018-07-31,María Jose V,COMIDA EXCELENTE,5,"La comida fue genial en general, el sushi nada que ver con un japonés tradicional, eso si, se paga, quizás el precio algo elevado por cada pieza.Aún así, seguro que repetimos, los sabores son excelentes."
